Asset Name,Asset Type,Unity Path,Source Folder,Is Enemy Related,Is Animation Related,Clip Count,Clip Names,Has Avatar,Rig / Avatar Notes,Likely Usage,Notes
"SM_Bld_Bunker_Wall_Concrete_x1_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Concrete_x1_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Concrete_x1_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Concrete_x1_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Concrete_x2_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Concrete_x2_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Concrete_x2_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Concrete_x2_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Container_Door_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Container_Door_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Container_x1_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Container_x1_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Container_x1_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Container_x1_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Container_x2_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Container_x2_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Container_x2_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Container_x2_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Curved_Concrete_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Curved_Concrete_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Curved_Corrugated_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Curved_Corrugated_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Curved_End_Concrete_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Curved_End_Concrete_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Curved_End_Concrete_Door_x2_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Curved_End_Concrete_Door_x2_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Curved_End_Concrete_x2_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Curved_End_Concrete_x2_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Curved_End_Metal_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Curved_End_Metal_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Curved_End_Metal_Door_x2_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Curved_End_Metal_Door_x2_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Curved_End_Metal_x2_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Curved_End_Metal_x2_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Metal_Door_x1_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Metal_Door_x1_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Metal_Door_x2_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Metal_Door_x2_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Slab_x1_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Slab_x1_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Slab_x1_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Slab_x1_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Slab_x1_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Slab_x1_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Slab_x1_04","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Slab_x1_04.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Slab_x2_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Slab_x2_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wall_Slab_x2_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wall_Slab_x2_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wood_Floor_Raised_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wood_Floor_Raised_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Bunker_Wood_Floor_Raised_x2_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Bunker_Wood_Floor_Raised_x2_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Cafe_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Cafe_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Church_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Church_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Commercial_Large_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Commercial_Large_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Commercial_Medium_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Commercial_Medium_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Commercial_Medium_01_Overgrowth_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Commercial_Medium_01_Overgrowth_01.fbx","PolygonApocalypse","No","Yes",0,"","Yes","ImportAnimation=True; AnimationType=Generic; AvatarSetup=CreateFromThisModel; HasAvatar=True","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Commercial_Small_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Commercial_Small_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_ContainerBridge_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_ContainerBridge_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Cooling_Tower_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Cooling_Tower_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Cooling_Tower_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Cooling_Tower_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Crane_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Crane_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Decoration_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Decoration_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Decoration_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Decoration_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Decoration_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Decoration_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Diner_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Diner_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Diner_Booth_Seat_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Diner_Booth_Seat_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Diner_Booth_Seat_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Diner_Booth_Seat_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Diner_Door_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Diner_Door_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Diner_Door_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Diner_Door_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Diner_Sign","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Diner_Sign.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Diner_Stool_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Diner_Stool_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Diner_Stool_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Diner_Stool_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Diner_Stool_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Diner_Stool_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Diner_Stool_04","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Diner_Stool_04.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Diner_Table_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Diner_Table_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Diner_Table_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Diner_Table_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Diner_Text_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Diner_Text_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Diner_Text_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Diner_Text_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Door_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Door_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Door_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Door_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Door_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Door_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Door_04","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Door_04.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Door_05","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Door_05.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Door_06","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Door_06.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Door_07","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Door_07.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Door_08","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Door_08.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Door_09","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Door_09.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Door_Barricaded_01","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Door_Barricaded_01.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Door_Barricaded_02","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Door_Barricaded_02.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Door_Barricaded_03","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Door_Barricaded_03.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Door_Barricaded_04","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Door_Barricaded_04.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Door_Barricaded_05","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Door_Barricaded_05.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
"SM_Bld_Door_Barricaded_06","FBX / ModelImporter","Assets/PolygonApocalypse/Models/SM_Bld_Door_Barricaded_06.fbx","PolygonApocalypse","No","No",0,"","No","ImportAnimation=False; AnimationType=None; AvatarSetup=NoAvatar; HasAvatar=False","Unknown","No imported/embedded animation clips detected"
